zfs_config,timestamp,pattern,blocksize,numjobs,runtime_secs,read_io_bytes,read_bw_bytes,read_bw_mean,read_iops_mean,write_io_bytes,write_bw_bytes,write_bw_mean,write_iops_mean
raidz1,1579317099312,randread,64k,1,180,21354905600,118613323,3615.517378,56.436282,0,0,0,0
raidz1,1579347633184,randread,64k,2,180,31043551232,172393300,2627.557525,41.022313,0,0,0,0
raidz1,1579355786661,randread,64k,4,180,40141193216,222822181,1697.218136,26.468286,0,0,0,0
raidz1,1579401192052,randread,64k,8,180,43338563584,240494565,917.330946,14.281915,0,0,0,0
raidz1,1579408840724,randread,8k,12,180,5483511808,30413097,78.12957,9.720629,0,0,0,0
raidz1,1579316556846,randread,8k,1,180,2859524096,15879452,484.276573,60.446239,0,0,0,0
raidz1,1579347090468,randread,8k,2,180,4022501376,22341892,340.523343,42.516863,0,0,0,0
raidz1,1579355243378,randread,8k,4,180,5128839168,28482948,217.157998,27.103447,0,0,0,0
raidz1,1579400647538,randread,8k,8,180,5466808320,30340311,115.700738,14.417221,0,0,0,0
raidz1,1579407925865,randrw,128k,12,180,65452769280,362611184,975.256391,7.564729,65251049472,361493648,973.096281,7.547923
raidz1,1579315651808,randrw,128k,1,180,37980471296,210968628,6421.414269,50.105622,38122815488,211759302,6446.848037,50.30445
raidz1,1579346184440,randrw,128k,2,180,61993779200,344304680,5247.729937,40.953379,62128521216,345053018,5259.88057,41.048323
raidz1,1579354336008,randrw,128k,4,180,73148530688,406053627,3096.580966,24.13832,72998060032,405218352,3091.00791,24.094809
raidz1,1579399736106,randrw,128k,8,180,70447136768,390786801,1499.285775,11.654799,70375047168,390386903,1498.415857,11.647718
raidz1,1579407379342,randrw,16k,12,180,7693582336,42627267,116.01138,7.202968,7669760000,42495276,115.63853,7.179928
raidz1,1579315109232,randrw,16k,1,180,4693114880,26067791,793.886911,49.562478,4711464960,26169716,797.158363,49.766862
raidz1,1579345641464,randrw,16k,2,180,6687555584,37138025,566.432151,35.351161,6695272448,37180879,566.862474,35.37811
raidz1,1579353792297,randrw,16k,4,180,8284651520,45976799,350.112578,21.827502,8265973760,45873145,349.28469,21.775668
raidz1,1579399191287,randrw,16k,8,180,7952629760,44089912,170.115775,10.582649,7945682944,44051398,169.866856,10.56694
raidz1,1579408291877,randrw,1M,12,180,104207482880,576400701,2594.385963,2.47307,103991476224,575205908,2597.197851,2.475109
raidz1,1579316013974,randrw,1M,1,180,96278151168,534243461,16319.691597,15.884527,96245645312,534063087,16313.257744,15.878228
raidz1,1579346547009,randrw,1M,2,180,108654493696,603019655,9264.101234,8.987164,108390252544,601553148,9263.698563,8.98732
raidz1,1579354698920,randrw,1M,4,180,106543710208,591364132,4996.62484,4.820843,106540564480,591346671,4974.230591,4.799147
raidz1,1579400100938,randrw,1M,8,180,109080215552,604038073,3140.60871,3.006601,109208141824,604746472,3146.991958,3.01208
raidz1,1579408476641,randrw,2M,12,180,102680756224,567231184,4585.794707,2.16901,102670270464,567173258,4606.977472,2.178696
raidz1,1579316195168,randrw,2M,1,180,97838432256,543154567,17084.665919,8.279615,97712603136,542456021,17050.474364,8.26366
raidz1,1579346728670,randrw,2M,2,180,106084433920,588135950,10204.495033,4.921549,105975382016,587531362,10203.212977,4.921828
raidz1,1579354881174,randrw,2M,4,180,104660467712,580180315,6292.295737,3.01157,104746450944,580656959,6294.167883,3.011136
raidz1,1579400284543,randrw,2M,8,180,110448607232,610911966,4904.934619,2.331446,110240989184,609763592,4878.059708,2.317089
raidz1,1579407561671,randrw,32k,12,180,14719942656,81517960,222.475095,6.898847,14689304576,81348288,222.22254,6.891021
raidz1,1579315290159,randrw,32k,1,180,8936095744,49633119,1511.759448,47.181548,8978989056,49871358,1519.91017,47.436141
raidz1,1579345822417,randrw,32k,2,180,13098680320,72753066,1108.646644,34.595475,13111721984,72825502,1109.572781,34.624386
raidz1,1579353973597,randrw,32k,4,180,15978135552,88650204,675.047548,21.043321,15941173248,88445129,674.041588,21.011895
raidz1,1579399372833,randrw,32k,8,180,15345254400,85099652,329.043568,10.227857,15325331456,84989166,328.718971,10.21785
raidz1,1579407015010,randrw,4k,12,180,1574096896,8731400,24.073712,5.979895,1571147776,8715042,24.10139,5.986904
raidz1,1579314747535,randrw,4k,1,180,1060257792,5889175,180.678041,45.145897,1065746432,5919662,181.547621,45.363293
raidz1,1579345279550,randrw,4k,2,180,1536839680,8534442,130.505672,32.592384,1538191360,8541948,130.597371,32.61531
raidz1,1579353429693,randrw,4k,4,180,1822453760,10120526,77.424744,19.317965,1820356608,10108880,77.330798,19.29454
raidz1,1579398828073,randrw,4k,8,180,1685901312,9349808,36.453785,9.071292,1683218432,9334929,36.413323,9.061185
raidz1,1579408108588,randrw,512k,12,180,95069667328,526590896,1718.532373,3.298614,95157223424,527075870,1714.950668,3.292427
raidz1,1579315832795,randrw,512k,1,180,77210320896,428684253,13057.761591,25.461775,77336674304,429385788,13086.440936,25.517812
raidz1,1579346365664,randrw,512k,2,180,102075203584,566555679,8610.785689,16.756599,101726027776,564617622,8590.87945,16.717687
raidz1,1579354517349,randrw,512k,4,180,102974357504,571749419,4390.914703,8.515474,102606307328,569705877,4386.060024,8.506169
raidz1,1579399918332,randrw,512k,8,180,102393446400,567720193,2380.633175,4.59568,102398689280,567749262,2373.425824,4.581416
raidz1,1579407743654,randrw,64k,12,180,29386997760,162820578,443.677197,6.879173,29320413184,162451662,442.603556,6.862255
raidz1,1579315470962,randrw,64k,1,180,17677746176,98195517,2990.775138,46.681576,17762746368,98667672,3005.689493,46.914665
raidz1,1579346003455,randrw,64k,2,180,25904480256,143864225,2190.916718,34.184158,25939935232,144061130,2193.44017,34.223652
raidz1,1579354154766,randrw,64k,4,180,31527665664,175003001,1334.29991,20.8012,31446335488,174551555,1331.493021,20.757282
raidz1,1579399554418,randrw,64k,8,180,30691426304,170327187,656.754929,10.209652,30661345280,170160248,656.711683,10.209216
raidz1,1579407197138,randrw,8k,12,180,4371734528,24228055,65.434809,8.132481,4359036928,24157685,65.313904,8.117609
raidz1,1579314928415,randrw,8k,1,180,3093504000,17176400,523.12833,65.351907,3102720000,17227571,524.60773,65.536868
raidz1,1579345460510,randrw,8k,2,180,4365393920,24243164,369.167445,46.096949,4372873216,24284700,369.778491,46.17341
raidz1,1579353611017,randrw,8k,4,180,5120139264,28414751,216.186394,26.975833,5113839616,28379790,215.852318,26.934066
raidz1,1579399009541,randrw,8k,8,180,4544856064,25226496,96.850423,12.060279,4538687488,25192257,96.749507,12.047875
raidz1,1579411208632,randwrite,128k,12,180,0,0,0,0,269839368192,1498208675,3778.537642,29.455637
raidz1,1579318907908,randwrite,128k,1,180,0,0,0,0,303357624320,1685263959,51334.668752,401.017292
raidz1,1579349443116,randwrite,128k,2,180,0,0,0,0,293915852800,1632747928,24827.03161,193.91303
raidz1,1579357599202,randwrite,128k,4,180,0,0,0,0,287950503936,1599396257,12124.870174,94.667919
raidz1,1579403009010,randwrite,128k,8,180,0,0,0,0,293615960064,1631063856,6179.122555,48.213981
raidz1,1579410662522,randwrite,16k,12,180,0,0,0,0,24846827520,137516894,355.149964,22.138813
raidz1,1579318365294,randwrite,16k,1,180,0,0,0,0,16534880256,91831365,2791.570226,174.431337
raidz1,1579348900026,randwrite,16k,2,180,0,0,0,0,22422274048,124525988,1889.25242,118.038026
raidz1,1579357055295,randwrite,16k,4,180,0,0,0,0,24847269888,137829050,1042.965057,65.13649
raidz1,1579402464319,randwrite,16k,8,180,0,0,0,0,25578782720,141764114,536.774176,33.492986
raidz1,1579411574145,randwrite,1M,12,180,0,0,0,0,287480741888,1595324923,4361.423838,4.188318
raidz1,1579319269968,randwrite,1M,1,180,0,0,0,0,309184167936,1717575316,52006.839548,50.723739
raidz1,1579349805449,randwrite,1M,2,180,0,0,0,0,300557533184,1669522919,25328.589963,24.662165
raidz1,1579357962184,randwrite,1M,4,180,0,0,0,0,300418072576,1668562881,12592.672623,12.226992
raidz1,1579403373463,randwrite,1M,8,180,0,0,0,0,301142638592,1671723716,6356.033562,6.132339
raidz1,1579411758940,randwrite,2M,12,180,0,0,0,0,284570943488,1573223411,5280.60419,2.506187
raidz1,1579319451243,randwrite,2M,1,180,0,0,0,0,323311632384,1795856472,54246.491062,26.413097
raidz1,1579349986965,randwrite,2M,2,180,0,0,0,0,299467014144,1663271335,25095.680739,12.181743
raidz1,1579358144356,randwrite,2M,4,180,0,0,0,0,296650539008,1647170907,12501.596835,6.027727
raidz1,1579403556812,randwrite,2M,8,180,0,0,0,0,306481987584,1697312315,7091.814528,3.384118
raidz1,1579410844476,randwrite,32k,12,180,0,0,0,0,27078557696,150164467,378.140869,11.762491
raidz1,1579318546151,randwrite,32k,1,180,0,0,0,0,40015593472,222255758,6760.51441,211.223698
raidz1,1579349081139,randwrite,32k,2,180,0,0,0,0,27799584768,154335817,2352.414851,73.465345
raidz1,1579357236401,randwrite,32k,4,180,0,0,0,0,26276626432,145930182,1109.09974,34.60797
raidz1,1579402645823,randwrite,32k,8,180,0,0,0,0,27436810240,152304879,576.017134,17.944558
raidz1,1579410298171,randwrite,4k,12,180,0,0,0,0,3090178048,17109104,44.344714,11.040564
raidz1,1579318003636,randwrite,4k,1,180,0,0,0,0,1591840768,8839042,270.267311,67.525747
raidz1,1579348537923,randwrite,4k,2,180,0,0,0,0,2540089344,14107296,215.739134,53.892004
raidz1,1579356692556,randwrite,4k,4,180,0,0,0,0,3071004672,17037757,130.008735,32.453431
raidz1,1579402100463,randwrite,4k,8,180,0,0,0,0,3171893248,17592698,67.236045,16.764556
raidz1,1579411391060,randwrite,512k,12,180,0,0,0,0,276617494528,1533636943,3969.132763,7.681873
raidz1,1579319088879,randwrite,512k,1,180,0,0,0,0,310764371968,1726382414,52336.371101,102.168651
raidz1,1579349624255,randwrite,512k,2,180,0,0,0,0,299374739456,1663072886,25172.515219,49.101301
raidz1,1579357780618,randwrite,512k,4,180,0,0,0,0,297224110080,1650905703,12522.694174,24.393956
raidz1,1579403190985,randwrite,512k,8,180,0,0,0,0,300110839808,1666754637,6314.509205,12.262844
raidz1,1579411026689,randwrite,64k,12,180,0,0,0,0,86146088960,477385311,1202.625175,18.729552
raidz1,1579318727120,randwrite,64k,1,180,0,0,0,0,84061388800,466681038,14204.649045,221.908333
raidz1,1579349262132,randwrite,64k,2,180,0,0,0,0,79583641600,442018381,6700.614273,104.652385
raidz1,1579357418020,randwrite,64k,4,180,0,0,0,0,83864780800,464542467,3519.371133,54.94133
raidz1,1579402827654,randwrite,64k,8,180,0,0,0,0,86132850688,477285501,1802.86298,28.114552
raidz1,1579410480261,randwrite,8k,12,180,0,0,0,0,9993011200,55351290,139.516893,17.3866
raidz1,1579318184465,randwrite,8k,1,180,0,0,0,0,5985132544,33245380,1008.888108,126.074653
raidz1,1579348719039,randwrite,8k,2,180,0,0,0,0,8683724800,48211845,730.303282,91.23713
raidz1,1579356873946,randwrite,8k,4,180,0,0,0,0,10021412864,55583420,419.576433,52.397118
raidz1,1579402282565,randwrite,8k,8,180,0,0,0,0,10253860864,56730776,213.516909,26.636893
raidz1,1579404646745,read,128k,12,180,1648690462720,9157102184,23288.535048,181.909369,0,0,0,0
raidz1,1579312395255,read,128k,1,180,428619857920,2379185907,72611.064721,567.250195,0,0,0,0
raidz1,1579342925891,read,128k,2,180,822554001408,4567612899,69678.357711,544.33681,0,0,0,0
raidz1,1579351073551,read,128k,4,180,656949248000,3648299261,27822.876482,217.33746,0,0,0,0
raidz1,1579396466074,read,128k,8,180,3268116873216,18149953200,69218.839627,540.745163,0,0,0,0
raidz1,1579404101653,read,16k,12,180,1661955686400,9229036625,23470.210772,1466.861333,0,0,0,0
raidz1,1579311852582,read,16k,1,180,532509999104,2956319460,90271.5224,5641.945303,0,0,0,0
raidz1,1579342383134,read,16k,2,180,875482923008,4861174383,74207.859543,4637.977292,0,0,0,0
raidz1,1579350530370,read,16k,4,180,785859264512,4361111808,33301.971576,2081.348642,0,0,0,0
raidz1,1579395922014,read,16k,8,180,2774997254144,15408604696,58859.628924,3678.692576,0,0,0,0
raidz1,1579405010085,read,1M,12,180,1769079832576,9822655120,25072.605556,24.434049,0,0,0,0
raidz1,1579312757038,read,1M,1,180,428390481920,2378836997,72596.580996,70.852384,0,0,0,0
raidz1,1579343287763,read,1M,2,180,793006571520,4403292566,67117.906195,65.498817,0,0,0,0
raidz1,1579351435702,read,1M,4,180,649123069952,3604357002,27523.621914,26.8293,0,0,0,0
raidz1,1579396828843,read,1M,8,180,3245884833792,18023881845,68842.464179,67.177809,0,0,0,0
raidz1,1579405192426,read,2M,12,180,1748936687616,9695953428,24799.838559,12.057903,0,0,0,0
raidz1,1579312937968,read,2M,1,180,417429716992,2317290267,70778.077926,34.518174,0,0,0,0
raidz1,1579343468730,read,2M,2,180,791846846464,4396779771,66958.879348,32.64734,0,0,0,0
raidz1,1579351616957,read,2M,4,180,647525040128,3592810440,27487.547287,13.373014,0,0,0,0
raidz1,1579397010275,read,2M,8,180,3276074385408,18190509530,69295.794723,33.777764,0,0,0,0
raidz1,1579404283350,read,32k,12,180,1654449471488,9186894582,23363.680089,730.088521,0,0,0,0
raidz1,1579312033434,read,32k,1,180,478164221952,2655066614,81041.789026,2532.530474,0,0,0,0
raidz1,1579342564042,read,32k,2,180,849454727168,4717646588,71986.889342,2249.56692,0,0,0,0
raidz1,1579350711403,read,32k,4,180,1027775791104,5708153060,43555.052505,1361.071526,0,0,0,0
raidz1,1579396103378,read,32k,8,180,3270156222464,18161682471,69272.203071,2164.723114,0,0,0,0
raidz1,1579403738442,read,4k,12,180,1430083330048,7943848209,20238.519212,5059.595518,0,0,0,0
raidz1,1579311490818,read,4k,1,180,828576174080,4601794863,140369.056646,35092.244744,0,0,0,0
raidz1,1579342021234,read,4k,2,180,1020947935232,5669192863,86537.717728,21634.409361,0,0,0,0
raidz1,1579350168097,read,4k,4,180,921730699264,5118394394,39065.106303,9766.255596,0,0,0,0
raidz1,1579395559224,read,4k,8,180,1618003116032,8988556645,34194.230723,8548.425794,0,0,0,0
raidz1,1579404828460,read,512k,12,180,1709766606848,9491268544,24160.94548,47.142373,0,0,0,0
raidz1,1579312576164,read,512k,1,180,419931619328,2331450950,71112.240499,138.858002,0,0,0,0
raidz1,1579343106811,read,512k,2,180,790709141504,4391267224,66972.500632,130.769502,0,0,0,0
raidz1,1579351254607,read,512k,4,180,643201236992,3571633758,27250.780179,53.180417,0,0,0,0
raidz1,1579396647427,read,512k,8,180,3299826728960,18324633648,69836.614313,136.347675,0,0,0,0
raidz1,1579404465166,read,64k,12,180,1651116867584,9160199876,23315.914422,364.292224,0,0,0,0
raidz1,1579312214304,read,64k,1,180,437472985088,2429298792,74124.947291,1158.181313,0,0,0,0
raidz1,1579342744938,read,64k,2,180,822269706240,4566896452,69676.972734,1088.680922,0,0,0,0
raidz1,1579350892473,read,64k,4,180,740694163456,4113002473,31379.974188,490.29082,0,0,0,0
raidz1,1579396284687,read,64k,8,180,3200186646528,17772199495,67784.342309,1059.099874,0,0,0,0
raidz1,1579403920113,read,8k,12,180,1643027390464,9121899358,23198.918253,2899.836317,0,0,0,0
raidz1,1579311671669,read,8k,1,180,676027957248,3754230038,114599.871528,14324.966146,0,0,0,0
raidz1,1579342202168,read,8k,2,180,855708459008,4751797574,72530.825292,9066.330091,0,0,0,0
raidz1,1579350349192,read,8k,4,180,1099787010048,6105789465,46633.016354,5829.103143,0,0,0,0
raidz1,1579395740606,read,8k,8,180,2486467698688,13807802765,52684.251094,6585.499495,0,0,0,0
raidz1,1579406282529,write,128k,12,180,0,0,0,0,1375410323456,7640319539,19353.523255,151.147965
raidz1,1579314023350,write,128k,1,180,0,0,0,0,311220764672,1728946616,52664.934411,411.410129
raidz1,1579344554566,write,128k,2,180,0,0,0,0,597428535296,3319010540,50503.931307,394.528934
raidz1,1579352703289,write,128k,4,180,0,0,0,0,1090592178176,6058778114,46152.49043,360.529971
raidz1,1579398098578,write,128k,8,180,0,0,0,0,1547887312896,8599087324,32632.824165,254.90479
raidz1,1579405737280,write,16k,12,180,0,0,0,0,556930793472,3093389729,7855.926508,490.961347
raidz1,1579313480706,write,16k,1,180,0,0,0,0,172438077440,957595640,29225.357044,1826.552458
raidz1,1579344011589,write,16k,2,180,0,0,0,0,189576904704,1052801452,16056.989322,1003.534271
raidz1,1579352160035,write,16k,4,180,0,0,0,0,389638651904,2164021992,16503.476265,1031.438736
raidz1,1579397554248,write,16k,8,180,0,0,0,0,514857140224,2858999129,10886.994686,680.407814
raidz1,1579406648097,write,1M,12,180,0,0,0,0,1032371306496,5728108719,14513.968207,14.104741
raidz1,1579314385444,write,1M,1,180,0,0,0,0,316446605312,1757802322,53293.073216,51.982593
raidz1,1579344916967,write,1M,2,180,0,0,0,0,599871455232,3332322989,50439.802911,49.189988
raidz1,1579353066244,write,1M,4,180,0,0,0,0,1006281687040,5589615374,42339.132248,41.277141
raidz1,1579398462923,write,1M,8,180,0,0,0,0,1233671684096,6852627543,25977.041072,25.302671
raidz1,1579406833123,write,2M,12,180,0,0,0,0,949105983488,5256341150,13226.693561,6.385296
raidz1,1579314566614,write,2M,1,180,0,0,0,0,323569582080,1797379124,54486.275442,26.539241
raidz1,1579345098561,write,2M,2,180,0,0,0,0,597075951616,3315522956,50151.300771,24.4192
raidz1,1579353248574,write,2M,4,180,0,0,0,0,659623510016,3662621657,27683.678782,13.443325
raidz1,1579398646392,write,2M,8,180,0,0,0,0,899172794368,4988918818,18938.836192,9.175825
raidz1,1579405918923,write,32k,12,180,0,0,0,0,479948931072,2665805359,6760.163326,211.215356
raidz1,1579313661630,write,32k,1,180,0,0,0,0,96355745792,535143209,16330.553972,510.301147
raidz1,1579344192597,write,32k,2,180,0,0,0,0,259832545280,1443065186,22001.476081,687.517625
raidz1,1579352341076,write,32k,4,180,0,0,0,0,336622813184,1870022849,14244.710518,445.112428
raidz1,1579397735628,write,32k,8,180,0,0,0,0,418138226688,2322925622,8836.504895,276.105328
raidz1,1579405374027,write,4k,12,180,0,0,0,0,327047680000,1816840713,4617.014929,1154.218736
raidz1,1579313118826,write,4k,1,180,0,0,0,0,130189746176,723031340,22067.554871,5516.874891
raidz1,1579343649638,write,4k,2,180,0,0,0,0,253158522880,1405928541,21457.950326,5364.463352
raidz1,1579351797982,write,4k,4,180,0,0,0,0,191965863936,1066281536,8132.812744,2033.182221
raidz1,1579397191562,write,4k,8,180,0,0,0,0,322147655680,1789550127,6822.800495,1705.672385
raidz1,1579406464959,write,512k,12,180,0,0,0,0,1288027242496,7153759490,18154.255991,35.394576
raidz1,1579314204357,write,512k,1,180,0,0,0,0,308498399232,1713632471,51993.952439,101.495435
raidz1,1579344735715,write,512k,2,180,0,0,0,0,595207913472,3306214698,50184.812473,97.959498
raidz1,1579352884590,write,512k,4,180,0,0,0,0,1145811501056,6365089026,48288.513427,94.257911
raidz1,1579398280464,write,512k,8,180,0,0,0,0,1115595210752,6196718384,23557.182954,45.947877
raidz1,1579406100703,write,64k,12,180,0,0,0,0,400033251328,2222184733,5604.608181,87.519169
raidz1,1579313842494,write,64k,1,180,0,0,0,0,156744220672,870573909,26545.773652,414.751043
raidz1,1579344373584,write,64k,2,180,0,0,0,0,208929488896,1160506623,17659.338215,275.898561
raidz1,1579352522181,write,64k,4,180,0,0,0,0,325218861056,1806620898,13743.384478,214.703323
raidz1,1579397917062,write,64k,8,180,0,0,0,0,359899660288,1999320376,7577.369111,118.347138
raidz1,1579405555657,write,8k,12,180,0,0,0,0,483688022016,2686633276,6824.841625,853.071415
raidz1,1579313299753,write,8k,1,180,0,0,0,0,112003399680,622130508,18980.993834,2372.607434
raidz1,1579343830642,write,8k,2,180,0,0,0,0,355367124992,1973582016,30114.909789,3764.334317
raidz1,1579351978990,write,8k,4,180,0,0,0,0,309022687232,1716163446,13090.796215,1636.322258
raidz1,1579397372891,write,8k,8,180,0,0,0,0,530155798528,2944606558,11224.288696,1402.999467
raidz2,1579426517664,randread,128k,12,180,84730183680,469614430,1206.327258,9.372305,0,0,0,0
raidz2,1579325997446,randread,128k,1,180,41125806080,228439896,6961.84235,54.347883,0,0,0,0
raidz2,1579364686568,randread,128k,2,180,60374384640,335307067,5109.681668,39.879021,0,0,0,0
raidz2,1579372844265,randread,128k,4,180,76244713472,423250195,3235.733056,25.231323,0,0,0,0
raidz2,1579418320694,randread,128k,8,180,87347036160,484491508,1847.911109,14.387676,0,0,0,0
raidz2,1579425972030,randread,16k,12,180,10640162816,58943045,151.963105,9.448401,0,0,0,0
raidz2,1579325454945,randread,16k,1,180,6283493376,34900347,1064.352915,66.481719,0,0,0,0
raidz2,1579364143882,randread,16k,2,180,7864467456,43681050,665.977058,41.57412,0,0,0,0
raidz2,1579372300937,randread,16k,4,180,9731112960,54026021,412.985271,25.763427,0,0,0,0
raidz2,1579417776328,randread,16k,8,180,11000594432,61007311,232.540363,14.48587,0,0,0,0
raidz2,1579426882999,randread,1M,12,180,115200753664,634795338,3378.659899,3.249382,0,0,0,0
raidz2,1579326359142,randread,1M,1,180,73160196096,406273995,12382.14825,12.013536,0,0,0,0
raidz2,1579365048511,randread,1M,2,180,98647932928,547599907,8401.028278,8.152615,0,0,0,0
raidz2,1579373206812,randread,1M,4,180,112947363840,626243305,4937.045061,4.770471,0,0,0,0
raidz2,1579418684748,randread,1M,8,180,112981966848,623713547,3513.789404,3.378831,0,0,0,0
raidz2,1579427067598,randread,2M,12,180,141190758400,771753494,6798.95122,3.265918,0,0,0,0
raidz2,1579326540089,randread,2M,1,180,84548780032,469285266,13791.567404,6.684083,0,0,0,0
raidz2,1579365229755,randread,2M,2,180,106921197568,592748708,9109.126351,4.40421,0,0,0,0
raidz2,1579373388528,randread,2M,4,180,131973775360,730205966,6817.755803,3.276027,0,0,0,0
raidz2,1579418867400,randread,2M,8,180,114137497600,629192999,5892.755714,2.829259,0,0,0,0
raidz2,1579426153716,randread,32k,12,180,21319942144,118225406,303.223852,9.424108,0,0,0,0
raidz2,1579325635808,randread,32k,1,180,10910859264,60600734,1846.815166,57.640161,0,0,0,0
raidz2,1579364324765,randread,32k,2,180,15591145472,86593421,1320.276437,41.210482,0,0,0,0
raidz2,1579372482017,randread,32k,4,180,19394658304,107699038,823.537297,25.687022,0,0,0,0
raidz2,1579417957742,randread,32k,8,180,21964619776,121878057,464.793611,14.476843,0,0,0,0
raidz2,1579425608255,randread,4k,12,180,4150411264,23018836,60.535018,15.09496,0,0,0,0
raidz2,1579325093296,randread,4k,1,180,2385108992,13248986,407.76898,101.879111,0,0,0,0
raidz2,1579363782099,randread,4k,2,180,3229356032,17936382,274.820944,68.666813,0,0,0,0
raidz2,1579371938752,randread,4k,4,180,3876343808,21524839,165.205784,41.25598,0,0,0,0
raidz2,1579417413236,randread,4k,8,180,4293107712,23821483,91.221026,22.76558,0,0,0,0
raidz2,1579426700011,randread,512k,12,180,122357809152,677177284,2034.988974,3.924556,0,0,0,0
raidz2,1579326178292,randread,512k,1,180,72502214656,402644681,12232.200588,23.824964,0,0,0,0
raidz2,1579364867508,randread,512k,2,180,99673964544,553485954,8456.553074,16.459185,0,0,0,0
raidz2,1579373025484,randread,512k,4,180,116352090112,645582762,5005.637648,9.723324,0,0,0,0
raidz2,1579418502381,randread,512k,8,180,120399069184,667285938,2626.14933,5.078587,0,0,0,0
raidz2,1579426335734,randread,64k,12,180,42454941696,235315639,604.691336,9.397282,0,0,0,0
raidz2,1579325816621,randread,64k,1,180,25421152256,141202736,4303.011565,67.169091,0,0,0,0
raidz2,1579364505666,randread,64k,2,180,30905991168,171632251,2616.09352,40.821783,0,0,0,0
raidz2,1579372663139,randread,64k,4,180,38511247360,213774416,1634.216805,25.487415,0,0,0,0
raidz2,1579418139176,randread,64k,8,180,43889852416,243592980,928.143804,14.452623,0,0,0,0
raidz2,1579425790052,randread,8k,12,180,5354094592,29703550,77.053814,9.587318,0,0,0,0
raidz2,1579325274104,randread,8k,1,180,2771329024,15394390,469.327918,58.592167,0,0,0,0
raidz2,1579363963002,randread,8k,2,180,3964968960,22019042,335.708615,41.919412,0,0,0,0
raidz2,1579372119857,randread,8k,4,180,4902543360,27223042,208.222779,25.987946,0,0,0,0
raidz2,1579417594767,randread,8k,8,180,5563047936,30861929,117.663354,14.662808,0,0,0,0
raidz2,1579424874688,randrw,128k,12,180,56356372480,312682733,842.543016,6.525103,56234213376,312004956,840.482817,6.508577
raidz2,1579324369161,randrw,128k,1,180,32898416640,182746645,5560.559444,43.390342,33070252032,183701170,5589.829514,43.618877
raidz2,1579363056699,randrw,128k,2,180,47886106624,265884734,4053.872703,31.618154,47918612480,266065221,4057.195141,31.643966
raidz2,1579371210280,randrw,128k,4,180,57509281792,318701027,2459.09836,19.157059,57434570752,318286999,2455.07911,19.125678
raidz2,1579416682813,randrw,128k,8,180,58984497152,327088354,1251.944165,9.729912,58923548672,326750375,1250.285805,9.716975
raidz2,1579424328595,randrw,16k,12,180,7054524416,39094283,109.143373,6.768694,7035551744,38989142,108.627513,6.736262
raidz2,1579323826384,randrw,16k,1,180,4175347712,23189161,705.944042,44.076648,4197515264,23312276,709.778088,44.316281
raidz2,1579362513683,randrw,16k,2,180,5620203520,31184372,475.36837,29.663452,5621465088,31191372,475.365812,29.663248
raidz2,1579370665963,randrw,16k,4,180,6935724032,38435710,297.476186,18.541467,6929498112,38401208,297.058829,18.515289
raidz2,1579416137514,randrw,16k,8,180,6932725760,38396327,148.988341,9.260765,6923386880,38344605,148.865338,9.253031
raidz2,1579425241383,randrw,1M,12,180,70390906880,389160194,2313.8482,2.201093,70109888512,387606568,2313.041814,2.19788
raidz2,1579324731283,randrw,1M,1,180,64474841088,357774170,11062.801019,10.745974,64373129216,357209766,11026.101072,10.709771
raidz2,1579363419544,randrw,1M,2,180,71487717376,396084557,6468.812414,6.261299,71470940160,395991601,6483.977923,6.275794
raidz2,1579371574611,randrw,1M,4,180,70727499776,391375922,3849.34449,3.697117,70885834752,392252080,3854.581859,3.701586
raidz2,1579417047726,randrw,1M,8,180,69660049408,386039465,2588.526736,2.469439,69362253824,384389152,2589.471526,2.469111
raidz2,1579425426478,randrw,2M,12,180,67238887424,370064599,4298.419739,2.008552,67282927616,370306984,4299.344246,2.01391
raidz2,1579324912487,randrw,2M,1,180,60234399744,334371771,11483.453703,5.545771,60483960832,335757129,11486.169736,5.547091
raidz2,1579363601137,randrw,2M,2,180,65854767104,365218655,7770.857272,3.729568,66160951296,366916697,7803.269895,3.746548
raidz2,1579371757551,randrw,2M,4,180,64369983488,355129061,6021.480947,2.875636,63977816064,352965474,5979.411834,2.854335
raidz2,1579417231769,randrw,2M,8,180,68503470080,378710735,4379.413035,2.073338,68182605824,376936887,4383.804786,2.074643
raidz2,1579424510862,randrw,32k,12,180,13480001536,74631832,207.616014,6.437455,13448183808,74455673,206.88139,6.414281
raidz2,1579324007262,randrw,32k,1,180,7855702016,43628003,1329.05591,41.487289,7897022464,43857484,1335.61943,41.692382
raidz2,1579362694709,randrw,32k,2,180,10792108032,59938174,912.483073,28.465401,10794958848,59954007,912.969747,28.480665
raidz2,1579370847528,randrw,32k,4,180,13099696128,72571679,561.697627,17.500224,13078429696,72453864,561.261342,17.486497
raidz2,1579416319297,randrw,32k,8,180,13864828928,76834314,298.019494,9.258072,13844643840,76722455,297.591701,9.244581
raidz2,1579423964308,randrw,4k,12,180,1436155904,7954074,21.980615,5.45581,1433849856,7941302,21.969827,5.453621
raidz2,1579323464642,randrw,4k,1,180,889790464,4941770,152.231273,38.02326,893530112,4962539,152.808543,38.16758
raidz2,1579362151466,randrw,4k,2,180,1246167040,6918806,105.872723,26.432988,1245462528,6914895,105.733286,26.39813
